#HEADER:Level,LevelCategory,AreaCode,AreaName
2,KECAMATAN,52857,PABUARAN
2,KECAMATAN,52865,PADARINCANG
2,KECAMATAN,52880,ANYAR
2,KECAMATAN,52891,CINANGKA
2,KECAMATAN,52905,MANCAK
2,KECAMATAN,52919,GUNUNG SARI
2,KECAMATAN,52927,BANDUNG
2,KECAMATAN,52783,BAROS
2,KECAMATAN,52773,TUNJUNG TEJA
2,KECAMATAN,52759,PETIR
2,KECAMATAN,52610,WARINGINKURUNG
2,KECAMATAN,52622,BOJONEGARA
2,KECAMATAN,52633,PULO AMPEL
2,KECAMATAN,52643,CIRUAS
2,KECAMATAN,52661,KRAGILAN
2,KECAMATAN,52676,PONTANG
2,KECAMATAN,52692,TIRTAYASA
2,KECAMATAN,52707,TANARA
2,KECAMATAN,52717,CIKANDE
2,KECAMATAN,52730,KIBIN
2,KECAMATAN,52740,CARENANG
2,KECAMATAN,52751,BINUANG
2,KECAMATAN,83885,LEBAK WANGI
1,KABUPATEN/KOTA,52936,KOTA TANGERANG
2,KECAMATAN,52937,TANGERANG
2,KECAMATAN,53037,KARANG TENGAH
2,KECAMATAN,53025,PINANG
2,KECAMATAN,53017,NEGLASARI
2,KECAMATAN,53010,CIBODAS
2,KECAMATAN,53004,PERIUK
2,KECAMATAN,52987,KARAWACI
2,KECAMATAN,52978,CILEDUG
2,KECAMATAN,52967,CIPONDOH
2,KECAMATAN,52961,BENDA
2,KECAMATAN,52953,BATUCEPER
2,KECAMATAN,52946,JATIUWUNG
2,KECAMATAN,53045,LARANGAN
1,KABUPATEN/KOTA,53054,KOTA CILEGON
2,KECAMATAN,53055,CIBEBER
2,KECAMATAN,53062,CILEGON
2,KECAMATAN,53068,PULOMERAK
2,KECAMATAN,53073,CIWANDAN
2,KECAMATAN,53080,JOMBANG
2,KECAMATAN,53086,GEROGOL
2,KECAMATAN,53091,PURWAKARTA
2,KECAMATAN,53098,CITANGKIL
1,KABUPATEN/KOTA,53106,KOTA SERANG
2,KECAMATAN,53107,SERANG
2,KECAMATAN,53120,KASEMEN
2,KECAMATAN,53131,WALANTAKA
2,KECAMATAN,53146,CURUG
2,KECAMATAN,53157,CIPOCOK JAYA
2,KECAMATAN,53166,TAKTAKAN
1,KABUPATEN/KOTA,53179,KOTA TANGERANG SELATAN
2,KECAMATAN,53180,SERPONG
2,KECAMATAN,53190,SERPONG UTARA
2,KECAMATAN,53198,PONDOK AREN
2,KECAMATAN,53210,CIPUTAT
2,KECAMATAN,53218,CIPUTAT TIMUR
2,KECAMATAN,53225,PAMULANG
2,KECAMATAN,53234,SETU
0,PROVINSI,53241,BALI
1,KABUPATEN/KOTA,53242,JEMBRANA
2,KECAMATAN,53243,NEGARA
2,KECAMATAN,53256,MENDOYO
2,KECAMATAN,53268,PEKUTATAN
2,KECAMATAN,53277,MELAYA
2,KECAMATAN,53288,JEMBRANA
1,KABUPATEN/KOTA,53299,TABANAN
2,KECAMATAN,53300,SELEMADEG
2,KECAMATAN,53412,BATURITI
2,KECAMATAN,53393,PENEBEL
2,KECAMATAN,53377,MARGA
2,KECAMATAN,53361,KEDIRI
2,KECAMATAN,53348,TABANAN
2,KECAMATAN,53332,KERAMBITAN
2,KECAMATAN,53322,SELEMADEG BARAT
2,KECAMATAN,53311,SELEMADEG TIMUR
2,KECAMATAN,53425,PUPUAN
1,KABUPATEN/KOTA,53439,BADUNG
2,KECAMATAN,53440,KUTA
2,KECAMATAN,53446,MENGWI
2,KECAMATAN,53467,ABIANSEMAL
2,KECAMATAN,53486,PETANG
2,KECAMATAN,53494,KUTA SELATAN
2,KECAMATAN,53501,KUTA UTARA
1,KABUPATEN/KOTA,53508,GIANYAR
2,KECAMATAN,53509,SUKAWATI
2,KECAMATAN,53522,BLAHBATUH
2,KECAMATAN,53532,GIANYAR
2,KECAMATAN,53550,TAMPAKSIRING
2,KECAMATAN,53559,UBUD
2,KECAMATAN,53568,TEGALALLANG
2,KECAMATAN,53576,PAYANGAN
1,KABUPATEN/KOTA,53586,KLUNGKUNG
2,KECAMATAN,53587,NUSA PENIDA
2,KECAMATAN,53604,BANJARANGKAN
2,KECAMATAN,53618,KLUNGKUNG
2,KECAMATAN,53637,DAWAN
1,KABUPATEN/KOTA,53650,BANGLI
2,KECAMATAN,53651,SUSUT
2,KECAMATAN,53661,BANGLI
2,KECAMATAN,53671,TEMBUKU
2,KECAMATAN,53678,KINTAMANI
1,KABUPATEN/KOTA,53727,KARANGASEM
2,KECAMATAN,53728,RENDANG
2,KECAMATAN,53735,SIDEMEN
2,KECAMATAN,53746,MANGGIS
2,KECAMATAN,53759,KARANGASEM
2,KECAMATAN,53771,ABANG
2,KECAMATAN,53786,BEBANDEM
2,KECAMATAN,53795,SELAT
2,KECAMATAN,53804,KUBU
1,KABUPATEN/KOTA,53814,BULELENG
2,KECAMATAN,53815,GEROKGAK
2,KECAMATAN,53830,SERIRIT
2,KECAMATAN,53852,BUSUNG BIU
2,KECAMATAN,53868,BANJAR
2,KECAMATAN,53886,SUKASADA
2,KECAMATAN,53902,BULELENG
2,KECAMATAN,53932,SAWAN
2,KECAMATAN,53947,KUBUTAMBAHAN
2,KECAMATAN,53961,TEJAKULA
1,KABUPATEN/KOTA,53972,KOTA DENPASAR
2,KECAMATAN,53973,DENPASAR SELATAN
2,KECAMATAN,53984,DENPASAR TIMUR
2,KECAMATAN,53996,DENPASAR BARAT
2,KECAMATAN,54008,DENPASAR UTARA
0,PROVINSI,54020,NUSA TENGGARA BARAT
1,KABUPATEN/KOTA,54021,LOMBOK BARAT
2,KECAMATAN,54022,GERUNG
2,KECAMATAN,54111,BATU LAYAR
2,KECAMATAN,54105,LEMBAR
2,KECAMATAN,54094,LINGSAR
2,KECAMATAN,54080,GUNUNGSARI
2,KECAMATAN,54069,LABUAPI
2,KECAMATAN,54062,SEKOTONG
2,KECAMATAN,54045,NARMADA
2,KECAMATAN,54034,KEDIRI
2,KECAMATAN,54118,KURIPAN
1,KABUPATEN/KOTA,54123,LOMBOK TENGAH
2,KECAMATAN,54124,PRAYA
2,KECAMATAN,54240,PRAYA BARAT DAYA
2,KECAMATAN,54229,PRAYA TENGAH
2,KECAMATAN,54219,KOPANG
2,KECAMATAN,54211,PRINGGARATA
2,KECAMATAN,54200,JANAPRIA
2,KECAMATAN,54189,PRAYA TIMUR
2,KECAMATAN,54179,PRAYA BARAT
2,KECAMATAN,54163,PUJUT
2,KECAMATAN,54153,BATUKLIANG
2,KECAMATAN,54139,JONGGAT
2,KECAMATAN,54251,BATUKLIANG UTARA
1,KABUPATEN/KOTA,54260,LOMBOK TIMUR
2,KECAMATAN,54261,KERUAK
2,KECAMATAN,54344,PRINGGASELA
2,KECAMATAN,54349,SURALAGA
2,KECAMATAN,54356,WANASABA
2,KECAMATAN,54363,SEMBALUN
2,KECAMATAN,54368,SUWELA
2,KECAMATAN,54375,LABUHAN HAJI
2,KECAMATAN,54383,SAKRA TIMUR
2,KECAMATAN,54389,SAKRA BARAT
2,KECAMATAN,54338,MONTONG GADING
2,KECAMATAN,54332,SAMBELIA
2,KECAMATAN,54266,SAKRA
2,KECAMATAN,54272,TERARA
2,KECAMATAN,54280,SIKUR
2,KECAMATAN,54288,MASBAGIK
2,KECAMATAN,54296,SUKAMULIA
2,KECAMATAN,54302,SELONG
2,KECAMATAN,54314,PRINGGABAYA
2,KECAMATAN,54322,AIKMEL
2,KECAMATAN,54395,JEROWARU
1,KABUPATEN/KOTA,54400,SUMBAWA
2,KECAMATAN,54401,LUNYUK
2,KECAMATAN,54519,LABANGKA
2,KECAMATAN,54525,BUER
2,KECAMATAN,54532,RHEE
2,KECAMATAN,54537,UNTER IWES
2,KECAMATAN,54546,MOYO UTARA
2,KECAMATAN,54553,MARONGE
2,KECAMATAN,54558,TARANO
2,KECAMATAN,54567,LOPOK
2,KECAMATAN,54575,LENANGGUAR
2,KECAMATAN,54580,ORONG TELU
2,KECAMATAN,54511,LABUHAN BADAS
2,KECAMATAN,54502,ALAS BARAT
2,KECAMATAN,54409,ALAS
2,KECAMATAN,54418,UTAN
2,KECAMATAN,54428,BATU LANTEH
2,KECAMATAN,54435,SUMBAWA
2,KECAMATAN,54444,MOYO HILIR
2,KECAMATAN,54455,MOYO HULU
2,KECAMATAN,54468,ROPANG
2,KECAMATAN,54474,LAPE
2,KECAMATAN,54479,PLAMPANG
2,KECAMATAN,54491,EMPANG
2,KECAMATAN,54585,LANTUNG
1,KABUPATEN/KOTA,54590,DOMPU
2,KECAMATAN,54591,DOMPU
2,KECAMATAN,54606,KEMPO
2,KECAMATAN,54621,KILO
2,KECAMATAN,54628,WOJA
2,KECAMATAN,54641,PEKAT
2,KECAMATAN,54650,MANGGELEWA
2,KECAMATAN,54660,PAJO
1,KABUPATEN/KOTA,54666,BIMA
2,KECAMATAN,54667,MONTA
2,KECAMATAN,54837,LAMBITU
2,KECAMATAN,54831,PARADO
2,KECAMATAN,54824,SOROMANDI
2,KECAMATAN,54818,TAMBORA
2,KECAMATAN,54807,MADAPANGGA
2,KECAMATAN,54794,LAMBU
2,KECAMATAN,54781,LANGGUDU
2,KECAMATAN,54774,AMBALAWI
2,KECAMATAN,54767,SANGGAR
2,KECAMATAN,54758,DONGGO
2,KECAMATAN,54746,WERA
2,KECAMATAN,54728,SAPE
2,KECAMATAN,54718,WAWO
2,KECAMATAN,54709,BELO
2,KECAMATAN,54693,WOHA
2,KECAMATAN,54680,BOLO
2,KECAMATAN,54843,PALIBELO
1,KABUPATEN/KOTA,54853,SUMBAWA BARAT
2,KECAMATAN,54854,JEREWEH
2,KECAMATAN,54859,TALIWANG
2,KECAMATAN,54874,SETELUK
2,KECAMATAN,54885,SEKONGKANG
2,KECAMATAN,54893,BRANG REA
2,KECAMATAN,54903,POTO TANO
2,KECAMATAN,54912,BRANG ENE
2,KECAMATAN,54919,MALUK
1,KABUPATEN/KOTA,55026,LOMBOK UTARA
2,KECAMATAN,55027,TANJUNG
2,KECAMATAN,55035,GANGGA
2,KECAMATAN,55041,KAYANGAN
2,KECAMATAN,55050,BAYAN
2,KECAMATAN,55060,PEMENANG
1,KABUPATEN/KOTA,54925,KOTA MATARAM
2,KECAMATAN,54926,AMPENAN
2,KECAMATAN,54937,MATARAM
2,KECAMATAN,54947,CAKRANEGARA
2,KECAMATAN,54958,SEKARBELA
2,KECAMATAN,54964,SELAPARANG
2,KECAMATAN,54974,SANDUBAYA
1,KABUPATEN/KOTA,54982,KOTA BIMA
2,KECAMATAN,54983,RASANAE BARAT
2,KECAMATAN,54990,RASANAE TIMUR
2,KECAMATAN,54998,ASAKOTA
2,KECAMATAN,55003,RABA
2,KECAMATAN,55015,MPUNDA
0,PROVINSI,55065,NUSA TENGGARA TIMUR
1,KABUPATEN/KOTA,55066,KUPANG
2,KECAMATAN,55094,SEMAU
2,KECAMATAN,55265,AMARASI TIMUR
2,KECAMATAN,55270,AMABI OEFETO TIMUR
2,KECAMATAN,55281,AMFOANG BARAT DAYA
2,KECAMATAN,55286,AMFOANG BARAT LAUT
2,KECAMATAN,55293,SEMAU SELATAN
2,KECAMATAN,55300,TAEBENU
2,KECAMATAN,55309,AMABI OEFETO
2,KECAMATAN,55317,AMFOANG TIMUR
2,KECAMATAN,55323,FATULEU BARAT
2,KECAMATAN,55329,FATULEU TENGAH
2,KECAMATAN,55259,AMARASI SELATAN
2,KECAMATAN,55250,AMARASI BARAT
2,KECAMATAN,55107,KUPANG BARAT
2,KECAMATAN,55120,KUPANG TIMUR
2,KECAMATAN,55138,SULAMU
2,KECAMATAN,55146,KUPANG TENGAH
2,KECAMATAN,55160,AMARASI
2,KECAMATAN,55170,FATULEU
2,KECAMATAN,55186,TAKARI
2,KECAMATAN,55197,AMFOANG SELATAN
2,KECAMATAN,55209,AMFOANG UTARA
2,KECAMATAN,55237,NEKAMESE
2,KECAMATAN,55338,AMFOANG TENGAH
1,KABUPATEN/KOTA,55347,TIMOR TENGAH SELATAN
2,KECAMATAN,55348,KOTA SOE
2,KECAMATAN,55518,OENINO
2,KECAMATAN,55526,KOLBANO
2,KECAMATAN,55538,KOT OLIN
2,KECAMATAN,55547,KUALIN
2,KECAMATAN,55555,MOLLO BARAT
2,KECAMATAN,55561,KOK BAUN
2,KECAMATAN,55568,NOEBANA
2,KECAMATAN,55573,SANTIAN
2,KECAMATAN,55578,NOEBEBA
2,KECAMATAN,55585,KUATNANA
2,KECAMATAN,55593,FAUTMOLO
2,KECAMATAN,55598,FATUKOPA
2,KECAMATAN,55603,MOLLO TENGAH
2,KECAMATAN,55610,TOBU
2,KECAMATAN,55508,NUNKOLO
2,KECAMATAN,55500,TOIANAS
2,KECAMATAN,55362,MOLLO SELATAN
2,KECAMATAN,55370,MOLLO UTARA
2,KECAMATAN,55384,AMANUBAN TIMUR
2,KECAMATAN,55395,AMANUBAN TENGAH
2,KECAMATAN,55407,AMANUBAN SELATAN
2,KECAMATAN,55418,AMANUBAN BARAT
2,KECAMATAN,55426,AMANATUN SELATAN
2,KECAMATAN,55440,AMANATUN UTARA
2,KECAMATAN,55461,KUANFATU
2,KECAMATAN,55469,FATUMNASI
2,KECAMATAN,55474,POLEN
2,KECAMATAN,55485,BATU PUTIH
2,KECAMATAN,55493,BOKING
2,KECAMATAN,55615,NUNBENA
1,KABUPATEN/KOTA,55620,TIMOR TENGAH UTARA
2,KECAMATAN,55621,MIOMAFO TIMUR
2,KECAMATAN,55739,BIKOMI SELATAN
2,KECAMATAN,55748,BIKOMI TENGAH
2,KECAMATAN,55757,BIKOMI NILULAT
2,KECAMATAN,55764,BIKOMI UTARA
2,KECAMATAN,55774,NAIBENU
2,KECAMATAN,55779,INSANA FAFINESU
2,KECAMATAN,55786,INSANA BARAT
2,KECAMATAN,55794,INSANA TENGAH
2,KECAMATAN,55800,BIBOKI TAN PAH
2,KECAMATAN,55805,BIBOKI MOENLEU
2,KECAMATAN,55734,MUTIS
2,KECAMATAN,55727,MUSI
2,KECAMATAN,55633,MIOMAFO BARAT
2,KECAMATAN,55646,BIBOKI SELATAN
2,KECAMATAN,55655,NOEMUTI
2,KECAMATAN,55668,KOTA KEFAMENANU
2,KECAMATAN,55678,BIBOKI UTARA
2,KECAMATAN,55686,BIBOKI ANLEU
2,KECAMATAN,55696,INSANA
2,KECAMATAN,55710,INSANA UTARA
2,KECAMATAN,55716,NOEMUTI TIMUR
2,KECAMATAN,55721,MIOMAFFO TENGAH
2,KECAMATAN,55813,BIBOKI FEOTLEU
1,KABUPATEN/KOTA,55819,BELU
2,KECAMATAN,55820,LAMAKNEN
2,KECAMATAN,55962,LAEN MANEN
2,KECAMATAN,55972,WEWIKU
2,KECAMATAN,55985,WELIMAN
2,KECAMATAN,56000,LASIOLAT
2,KECAMATAN,56008,LAMAKNEN SELATAN
2,KECAMATAN,56017,IO KUFEU
2,KECAMATAN,56025,BOTIN LEO BELE
2,KECAMATAN,56031,ATAMBUA BARAT
2,KECAMATAN,56036,ATAMBUA SELATAN
2,KECAMATAN,56041,NANAET DUABESI
2,KECAMATAN,55952,RAIMANUK
2,KECAMATAN,55947,KOTA ATAMBUA
2,KECAMATAN,55830,TASIFETOTIMUR
2,KECAMATAN,55843,RAIHAT
2,KECAMATAN,55850,TASIFETO BARAT
2,KECAMATAN,55859,KAKULUK MESAK
2,KECAMATAN,55866,MALAKA TIMUR
2,KECAMATAN,55873,KOBALIMA
2,KECAMATAN,55882,MALAKA TENGAH
2,KECAMATAN,55900,SASITAMEAN
2,KECAMATAN,55910,MALAKA BARAT
2,KECAMATAN,55927,RINHAT
2,KECAMATAN,56046,KOBALIMA TIMUR
1,KABUPATEN/KOTA,56051,ALOR
2,KECAMATAN,56052,TELUK MUTIARA
2,KECAMATAN,56225,PANTAR TENGAH
2,KECAMATAN,56218,LEMBUR
2,KECAMATAN,56206,PANTAR TIMUR
2,KECAMATAN,56201,PUREMAN
2,KECAMATAN,56193,MATARU
2,KECAMATAN,56186,PULAU PURA
2,KECAMATAN,56180,KABOLA
2,KECAMATAN,56172,PANTAR BARAT
2,KECAMATAN,56163,ALOR TIMUR LAUT
2,KECAMATAN,56148,ALOR TENGAH UTARA
2,KECAMATAN,56136,PANTAR
2,KECAMATAN,56125,ALOR TIMUR
2,KECAMATAN,56110,ALOR SELATAN
2,KECAMATAN,56089,ALOR BARAT DAYA
2,KECAMATAN,56069,ALOR BARAT LAUT
2,KECAMATAN,56236,PANTAR BARAT LAUT
1,KABUPATEN/KOTA,56244,FLORES TIMUR
2,KECAMATAN,56245,WULANGGITANG
2,KECAMATAN,56476,ADONARA TENGAH
2,KECAMATAN,56468,ADONARA
2,KECAMATAN,56462,ILE BURA
2,KECAMATAN,56454,LEWOLEMA
2,KECAMATAN,56447,DEMON PAGONG
2,KECAMATAN,56426,ILE BOLENG
2,KECAMATAN,56412,WITIHAMA
2,KECAMATAN,56399,KELUBAGOLIT
2,KECAMATAN,56379,ADONARA TIMUR
2,KECAMATAN,56366,WOTAN ULUMANDO
2,KECAMATAN,56349,ADONARA BARAT
2,KECAMATAN,56329,SOLOR TIMUR
2,KECAMATAN,56310,SOLOR BARAT
2,KECAMATAN,56295,TANJUNG BUNGA
2,KECAMATAN,56286,ILE MANDIRI
2,KECAMATAN,56269,LARANTUKA
2,KECAMATAN,56256,TITEHENA
2,KECAMATAN,83886,SOLOR SELATAN
1,KABUPATEN/KOTA,56489,SIKKA
2,KECAMATAN,56490,PAGA
2,KECAMATAN,56601,WAIBLAMA
2,KECAMATAN,56608,ALOK BARAT
2,KECAMATAN,56613,ALOK TIMUR
2,KECAMATAN,56624,KOTING
2,KECAMATAN,56631,TANA WAWO
2,KECAMATAN,56640,HEWOKLOANG
2,KECAMATAN,56648,KANGAE
2,KECAMATAN,56658,DORENG
2,KECAMATAN,56595,MAGEPANDA
2,KECAMATAN,56588,BOLA
2,KECAMATAN,56579,KEWAPANTE
2,KECAMATAN,56499,MEGO
2,KECAMATAN,56510,LELA
2,KECAMATAN,56520,NITA
2,KECAMATAN,56533,ALOK
2,KECAMATAN,56541,PALUE
2,KECAMATAN,56550,NELLE
2,KECAMATAN,56556,TALIBURA
2,KECAMATAN,56569,WAIGETE
2,KECAMATAN,56666,MAPITARA
1,KABUPATEN/KOTA,56671,ENDE
2,KECAMATAN,56672,NANGAPANDA
2,KECAMATAN,56835,KOTA BARU
2,KECAMATAN,56848,KELIMUTU
2,KECAMATAN,56857,DETUKELI
2,KECAMATAN,56871,NDONA TIMUR
2,KECAMATAN,56878,NDORI
2,KECAMATAN,56884,ENDE UTARA
2,KECAMATAN,56892,ENDE TENGAH
2,KECAMATAN,56897,ENDE TIMUR
2,KECAMATAN,56826,LIO TIMUR
2,KECAMATAN,56815,MAUKARO
2,KECAMATAN,56805,MAUROLE
2,KECAMATAN,56691,PULAU ENDE
2,KECAMATAN,56699,ENDE
2,KECAMATAN,56718,ENDE SELATAN
2,KECAMATAN,56724,NDONA
2,KECAMATAN,56739,DETUSOKO
2,KECAMATAN,56764,WEWARIA
2,KECAMATAN,56782,WOLOWARU
2,KECAMATAN,56798,WOLOJITA
2,KECAMATAN,83887,LEPEMBUSU KELISOKE
1,KABUPATEN/KOTA,56904,NGADA
2,KECAMATAN,56905,AIMERE
2,KECAMATAN,83542,GOLEWA BARAT
2,KECAMATAN,83541,GOLEWA SELATAN
2,KECAMATAN,57003,WOLOMEZE
2,KECAMATAN,56995,BAJAWA UTARA
2,KECAMATAN,56988,RIUNG BARAT
2,KECAMATAN,56979,JEREBUU
2,KECAMATAN,56966,RIUNG
2,KECAMATAN,56958,SOA
2,KECAMATAN,56940,BAJAWA
2,KECAMATAN,56918,GOLEWA
2,KECAMATAN,83543,INERIE
1,KABUPATEN/KOTA,57008,MANGGARAI
2,KECAMATAN,57009,WAE RII
2,KECAMATAN,83544,REOK BARAT
2,KECAMATAN,57158,LELAK
2,KECAMATAN,57145,RAHONG UTARA
2,KECAMATAN,57124,SATAR MESE BARAT
2,KECAMATAN,57112,LANGKE REMBONG
2,KECAMATAN,57091,REOK
2,KECAMATAN,57063,CIBAL
2,KECAMATAN,57043,SATAR MESE
2,KECAMATAN,57026,RUTENG
2,KECAMATAN,83545,CIBAL BARAT
1,KABUPATEN/KOTA,57167,SUMBA TIMUR
2,KECAMATAN,57168,KOTA WAINGAPU
2,KECAMATAN,57273,KARERA
2,KECAMATAN,57281,KAHAUNGU ETI
2,KECAMATAN,57291,MATAWAI LA PAWU
2,KECAMATAN,57298,KAMBERA
2,KECAMATAN,57307,KAMBATA MAPAMBUHANG
2,KECAMATAN,57314,LEWA TIDAHU
2,KECAMATAN,57321,KATALA HAMU LINGU
2,KECAMATAN,57327,KANATANG
2,KECAMATAN,57333,NGADU NGALA
2,KECAMATAN,57265,PABERIWAI
2,KECAMATAN,57257,WULLA WAIJELU
2,KECAMATAN,57176,HAHARU
2,KECAMATAN,57184,LEWA
2,KECAMATAN,57193,NGGAHA ORI ANGU
2,KECAMATAN,57202,TABUNDUNG
2,KECAMATAN,57213,PINU PAHAR
2,KECAMATAN,57220,PANDAWAI
2,KECAMATAN,57228,UMALULU
2,KECAMATAN,57239,RINDI
2,KECAMATAN,57248,PAHUNGA LODU
2,KECAMATAN,57339,MAHU
1,KABUPATEN/KOTA,57346,SUMBA BARAT
2,KECAMATAN,57347,TANA RIGHU
2,KECAMATAN,57359,LOLI
2,KECAMATAN,57368,WANOKAKA
2,KECAMATAN,57379,LAMBOYA
2,KECAMATAN,57389,KOTA WAIKABUBAK
2,KECAMATAN,57401,LABOYA BARAT
1,KABUPATEN/KOTA,57406,LEMBATA
2,KECAMATAN,57407,NAGA WUTUNG
2,KECAMATAN,57422,ATADEI
2,KECAMATAN,57438,ILE APE
2,KECAMATAN,57455,LEBATUKAN
2,KECAMATAN,57473,NUBATUKAN
2,KECAMATAN,57491,OMESURI
2,KECAMATAN,57513,BUYASURI
2,KECAMATAN,57534,WULANDONI
2,KECAMATAN,57550,ILE APE TIMUR
1,KABUPATEN/KOTA,57560,ROTE NDAO
2,KECAMATAN,57561,ROTE BARAT DAYA
2,KECAMATAN,83546,NDAO NUSE
2,KECAMATAN,57643,ROTE  SELATAN
2,KECAMATAN,57634,ROTE BARAT
2,KECAMATAN,57623,ROTE TIMUR
2,KECAMATAN,57611,PANTAI BARU
2,KECAMATAN,57603,ROTE TENGAH
2,KECAMATAN,57588,LOBALAIN
2,KECAMATAN,57575,ROTE BARAT LAUT
2,KECAMATAN,83547,LANDU LEKO
1,KABUPATEN/KOTA,57649,MANGGARAI BARAT
2,KECAMATAN,57650,MACANG PACAR
2,KECAMATAN,83549,LEMBOR SELATAN
2,KECAMATAN,83548,NDOSO
2,KECAMATAN,57766,WELAK
2,KECAMATAN,57756,BOLENG
2,KECAMATAN,57739,KOMODO
2,KECAMATAN,57714,SANO NGGOANG
2,KECAMATAN,57692,LEMBOR
2,KECAMATAN,57664,KUWUS
2,KECAMATAN,83550,MBELILING
1,KABUPATEN/KOTA,57778,NAGEKEO
2,KECAMATAN,57779,AESESA
2,KECAMATAN,57798,NANGARORO
2,KECAMATAN,57814,BOAWAE
2,KECAMATAN,57838,MAUPONGGO
2,KECAMATAN,57859,WOLOWAE
2,KECAMATAN,57865,KEO TENGAH
2,KECAMATAN,57880,AESESA SELATAN
1,KABUPATEN/KOTA,57886,SUMBA TENGAH
2,KECAMATAN,57887,KATIKU TANA
2,KECAMATAN,57893,UMBU RATU NGGAY BARAT
2,KECAMATAN,57905,MAMBORO
2,KECAMATAN,57915,UMBU RATU NGGAY
2,KECAMATAN,57927,KATIKU TANA SELATAN
1,KABUPATEN/KOTA,57935,SUMBA BARAT DAYA
2,KECAMATAN,57936,LOURA
2,KECAMATAN,83552,WEWEWA TENGAH
2,KECAMATAN,83551,KOTA TAMBOLAKA
2,KECAMATAN,58027,KODI UTARA
2,KECAMATAN,58015,KODI
2,KECAMATAN,58001,KODI BANGEDO
2,KECAMATAN,57992,WEWEWA SELATAN
2,KECAMATAN,57977,WEWEWA BARAT
2,KECAMATAN,57956,WEWEWA TIMUR
2,KECAMATAN,57949,WEWEWA UTARA
2,KECAMATAN,83553,KODI BALAGHAR
1,KABUPATEN/KOTA,58098,MANGGARAI TIMUR
2,KECAMATAN,58099,BORONG
2,KECAMATAN,58121,POCO RANAKA
2,KECAMATAN,58150,LAMBA LEDA
2,KECAMATAN,58167,SAMBI RAMPAS
2,KECAMATAN,58179,ELAR
2,KECAMATAN,58201,KOTA KOMBA
2,KECAMATAN,83554,RANA MESE
2,KECAMATAN,83555,POCO RANAKA TIMUR
2,KECAMATAN,83556,ELAR SELATAN
1,KABUPATEN/KOTA,58219,SABU RAIJUA
2,KECAMATAN,58220,SABU BARAT
2,KECAMATAN,58237,SABU TENGAH
2,KECAMATAN,58245,SABU TIMUR
2,KECAMATAN,58261,SABU LIAE
2,KECAMATAN,58270,HAWU MEHARA
2,KECAMATAN,58279,RAIJUA
1,KABUPATEN/KOTA,58040,KOTA KUPANG
2,KECAMATAN,58041,ALAK
2,KECAMATAN,58054,MAULAFA
2,KECAMATAN,58064,KELAPA LIMA
2,KECAMATAN,58070,OEBOBO
2,KECAMATAN,58079,KOTA RAJA
2,KECAMATAN,58087,KOTA LAMA
0,PROVINSI,58285,KALIMANTAN BARAT
1,KABUPATEN/KOTA,58286,SAMBAS
2,KECAMATAN,58287,SAMBAS
2,KECAMATAN,58479,SALATIGA
2,KECAMATAN,58471,TANGARAN
2,KECAMATAN,58461,JAWAI SELATAN
2,KECAMATAN,58453,SEBAWI
2,KECAMATAN,58448,SAJAD
2,KECAMATAN,58442,SEMPARUK
2,KECAMATAN,58434,TEKARANG
2,KECAMATAN,58423,GALING
2,KECAMATAN,58411,SUBAH
2,KECAMATAN,58405,SAJINGAN BESAR
2,KECAMATAN,58396,PALOH
2,KECAMATAN,58386,SELAKAU
2,KECAMATAN,58373,SEJANGKUNG
2,KECAMATAN,58367,PEMANGKAT
2,KECAMATAN,58343,TEBAS
2,KECAMATAN,58331,JAWAI
2,KECAMATAN,58306,TELUK KERAMAT
2,KECAMATAN,58485,SELAKAU TIMUR
1,KABUPATEN/KOTA,58490,PONTIANAK
2,KECAMATAN,58491,MEMPAWAH HILIR
2,KECAMATAN,58500,TOHO
2,KECAMATAN,58509,SUNGAI PINYUH
2,KECAMATAN,58519,SIANTAN
2,KECAMATAN,58525,SUNGAI KUNYIT
2,KECAMATAN,58538,SEGEDONG
2,KECAMATAN,58545,ANJONGAN
2,KECAMATAN,58551,SADANIANG
2,KECAMATAN,58558,MEMPAWAH TIMUR
1,KABUPATEN/KOTA,58567,SANGGAU
2,KECAMATAN,58568,KAPUAS
2,KECAMATAN,58724,MELIAU
2,KECAMATAN,58716,TOBA
2,KECAMATAN,58703,BALAI
2,KECAMATAN,58687,TAYAN HILIR
2,KECAMATAN,58675,TAYAN HULU
2,KECAMATAN,58660,PARINDU
2,KECAMATAN,58648,KEMBAYAN
2,KECAMATAN,58637,SEKAYAM
2,KECAMATAN,58631,BEDUAI
2,KECAMATAN,58621,BONTI
2,KECAMATAN,58609,JANGKANG
2,KECAMATAN,58603,NOYAN
2,KECAMATAN,58594,MUKOK
2,KECAMATAN,58743,ENTIKONG
1,KABUPATEN/KOTA,58749,KETAPANG
2,KECAMATAN,58750,MATAN HILIR UTARA
2,KECAMATAN,58931,BENUA KAYONG
2,KECAMATAN,58943,DELTA PAWAN
2,KECAMATAN,58953,MUARA PAWAN
2,KECAMATAN,58962,SIMPANG DUA
2,KECAMATAN,58968,SINGKUP
2,KECAMATAN,58977,AIR UPAS
2,KECAMATAN,58987,HULU SUNGAI
2,KECAMATAN,59000,PEMAHAN
2,KECAMATAN,58911,JELAI HULU
2,KECAMATAN,58885,TUMBANG TITI
